experiment,workflow,energy_trace,shift_mode,c_value,deadline_factor,deadline,task_ordering,scheduling_hash,power_distribution,min_makespan,makespan,workflow_stretch,brown_energy_used,green_energy_used,total_energy,green_energy_not_used,max_active_tasks,active_tasks_mean,active_tasks_std,number_of_tasks,scheduling_violations
J9_E57,soykb,trace-1,none,0.5,8,181584,energy,-1932345307761980079,uniform,22698,172330,172330,0,2820948.039151994,2820948.039151994,6513791051.960849,173,45.59300341296928,44.84980973760715,993,0
J9_E58,soykb,trace-1,none,0.5,8,181584,power,-7312329826465493028,uniform,22698,172226,172226,6337.929140379067,2814610.1100116163,2820948.0391519954,6513797389.889989,100,21.525906735751295,14.316907182978522,993,0
J9_E59,soykb,trace-1,none,0.5,8,181584,runtime,-2671443963308550282,uniform,22698,172330,172330,1.6220038645542445e-07,2820948.039151842,2820948.039152004,6513791051.96085,208,53.44750430292599,60.853343831190614,993,0
J9_E60,soykb,trace-1,none,0.5,8,181584,runtime_ascending,6835124605835199803,uniform,22698,100385,100385,283.4051574950833,2820664.633994486,2820948.0391519815,6513791335.366007,147,40.236540158870255,29.61729700718581,993,0
J9_E61,soykb,trace-1,none,0.8,8,181584,energy,-3981990732642814564,uniform,22698,172330,172330,31864.32892673093,2789083.7102235756,2820948.0391503065,6513822916.289777,351,82.211324570273,107.69960676216752,993,0
J9_E62,soykb,trace-1,none,0.8,8,181584,power,-1838968954815599045,uniform,22698,179145,179145,46861.09681028716,2774086.9423417114,2820948.0391519987,6513837913.057659,254,58.2073778664008,74.85628856367867,993,0
J9_E63,soykb,trace-1,none,0.8,8,181584,runtime,-8051244606075288959,uniform,22698,172330,172330,15865.967901496342,2805082.071250498,2820948.039151994,6513806917.928751,390,101.64876476906552,132.53712057049424,993,0
J9_E64,soykb,trace-1,none,0.8,8,181584,runtime_ascending,1634685760179746290,uniform,22698,172410,172410,48326.79156712453,2772621.2475848626,2820948.039151987,6513839378.752417,276,88.55108055009823,97.60457339239036,993,0
J9_E65,soykb,trace-1,left,0,1,22698,energy,-5911158560968955332,uniform,22698,21378,21378,6.185689294113672e-07,2820948.0391532,2820948.0391538185,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E66,soykb,trace-1,left,0,1,22698,power,-5911158560968955332,uniform,22698,21378,21378,3.8822518533265793e-07,2820948.039151629,2820948.0391520173,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E67,soykb,trace-1,left,0,1,22698,runtime,-5911158560968955332,uniform,22698,21378,21378,4.957189325693889e-07,2820948.039153321,2820948.039153817,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E68,soykb,trace-1,left,0,1,22698,runtime_ascending,-5911158560968955332,uniform,22698,21378,21378,6.339251790166145e-07,2820948.0391531847,2820948.0391538185,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E69,soykb,trace-1,left,0.2,1,22698,energy,4854060184188345640,uniform,22698,21378,21378,2.0011112766837869e-07,2820948.0391517957,2820948.039151996,6513791051.960848,345,155.66916588566073,102.90068900137834,993,0
J9_E70,soykb,trace-1,left,0.2,1,22698,power,-8397901163476094082,uniform,22698,21849,21849,7.015886538397353e-07,2820948.0391531195,2820948.0391538213,6513791051.960848,312,152.67894239848914,96.59534424439552,993,0
J9_E71,soykb,trace-1,left,0.2,1,22698,runtime,4635774734463997113,uniform,22698,21378,21378,5.667415869936576e-07,2820948.0391532523,2820948.039153819,6513791051.960848,321,153.57670454545453,103.74729500011355,993,0
J9_E72,soykb,trace-1,left,0.2,1,22698,runtime_ascending,8493839277985617730,uniform,22698,21566,21566,5.940949066030043e-07,2820948.039153224,2820948.039153818,6513791051.960848,306,157.90108803165182,107.59866809144359,993,0
J9_E73,soykb,trace-1,left,0.5,1,22698,energy,-5847752771303909136,uniform,22698,21378,21378,6.646376782271091e-07,2820948.039153155,2820948.0391538194,6513791051.960848,382,159.22979552093477,119.13109626674486,993,0
J9_E74,soykb,trace-1,left,0.5,1,22698,power,1226156821204517210,uniform,22698,21890,21890,0,2820948.0391519996,2820948.0391519996,6513791051.960848,317,149.89555125725337,100.84186157072449,993,0
J9_E75,soykb,trace-1,left,0.5,1,22698,runtime,-8100390479631663630,uniform,22698,21378,21378,5.667415869936576e-07,2820948.0391532434,2820948.03915381,6513791051.960848,366,158.41461006910168,118.07390272919137,993,0
J9_E76,soykb,trace-1,left,0.5,1,22698,runtime_ascending,1830147050466621547,uniform,22698,22172,22172,4.2901522334659603e-07,2820948.0391533864,2820948.0391538152,6513791051.960848,329,146.56196581196582,111.06322526560639,993,0
J9_E77,soykb,trace-1,left,0.8,1,22698,energy,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E78,soykb,trace-1,left,0.8,1,22698,power,-1749473214181878881,uniform,22698,21378,21378,0,2820948.0391519936,2820948.0391519936,6513791051.960848,321,157.77466251298026,102.7656139745025,993,0
J9_E79,soykb,trace-1,left,0.8,1,22698,runtime,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E80,soykb,trace-1,left,0.8,1,22698,runtime_ascending,-4853428913892275104,uniform,22698,21927,21927,0,2820948.0391501696,2820948.0391501696,6513791051.960848,382,151.68490153172866,123.09884029321582,993,0
J9_E81,soykb,trace-1,left,0,2,45396,energy,-5911158560968955332,uniform,22698,21378,21378,6.185689294113672e-07,2820948.0391532,2820948.0391538185,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E82,soykb,trace-1,left,0,2,45396,power,-5911158560968955332,uniform,22698,21378,21378,3.8822518533265793e-07,2820948.039151629,2820948.0391520173,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E83,soykb,trace-1,left,0,2,45396,runtime,-5911158560968955332,uniform,22698,21378,21378,4.957189325693889e-07,2820948.039153321,2820948.039153817,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E84,soykb,trace-1,left,0,2,45396,runtime_ascending,-5911158560968955332,uniform,22698,21378,21378,6.339251790166145e-07,2820948.0391531847,2820948.0391538185,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E85,soykb,trace-1,left,0.2,2,45396,energy,1859455638123809181,uniform,22698,26525,26525,6.377642414179263e-07,2820948.0391531824,2820948.0391538204,6513791051.960848,313,141.92041522491348,91.14907003441739,993,0
J9_E86,soykb,trace-1,left,0.2,2,45396,power,-2732240218047365700,uniform,22698,24164,24164,0,2820948.0391519926,2820948.0391519926,6513791051.960848,275,129.68327702702703,75.07726214167003,993,0
J9_E87,soykb,trace-1,left,0.2,2,45396,runtime,-3012795660218667234,uniform,22698,26525,26525,3.0184628130314195e-07,2820948.0391516993,2820948.039152001,6513791051.960848,275,140.19039595619208,92.09234940161163,993,0
J9_E88,soykb,trace-1,left,0.2,2,45396,runtime_ascending,9149519257462745507,uniform,22698,21614,21614,3.86785536932166e-07,2820948.039151634,2820948.039152021,6513791051.960848,335,166.38256880733945,113.41154920842192,993,0
J9_E89,soykb,trace-1,left,0.5,2,45396,energy,-9211466314564918486,uniform,22698,34245,34245,4.803626829641416e-07,2820948.0391533226,2820948.039153803,6513791051.960848,218,82.33609958506224,57.09066985455594,993,0
J9_E90,soykb,trace-1,left,0.5,2,45396,power,-8917385903273927053,uniform,22698,35831,35831,3.839062401311821e-09,2820948.0391519903,2820948.039151994,6513791051.960848,189,71.43926788685525,37.91275828920308,993,0
J9_E91,soykb,trace-1,left,0.5,2,45396,runtime,8116586080703306612,uniform,22698,34245,34245,6.382441242180903e-08,2820948.039151928,2820948.0391519917,6513791051.960848,242,88.98859005704972,75.2214449149335,993,0
J9_E92,soykb,trace-1,left,0.5,2,45396,runtime_ascending,725224486686559368,uniform,22698,26311,26311,0,2820948.0391501775,2820948.0391501775,6513791051.960848,337,122.43886861313868,104.60649422464141,993,0
J9_E93,soykb,trace-1,left,0.8,2,45396,energy,6686131393511691254,uniform,22698,41966,41966,1.0413456763558315e-07,2820948.039151895,2820948.039151999,6513791051.96085,209,57.559322033898304,53.05323112566572,993,0
J9_E94,soykb,trace-1,left,0.8,2,45396,power,-6883169892708320730,uniform,22698,42927,42927,0,2820948.03915199,2820948.03915199,6513791051.960849,148,49.201388888888886,29.78849972231145,993,0
J9_E95,soykb,trace-1,left,0.8,2,45396,runtime,1751478776979157714,uniform,22698,41966,41966,2.4617987648412054e-07,2820948.0391517556,2820948.039152002,6513791051.96085,259,69.63316993464052,73.86581662818972,993,0
J9_E96,soykb,trace-1,left,0.8,2,45396,runtime_ascending,7859232726544578678,uniform,22698,36014,36014,4.07900380139381e-07,2820948.0391516117,2820948.0391520197,6513791051.960848,215,66.67819148936171,61.78861827455913,993,0
J9_E97,soykb,trace-1,left,0,4,90792,energy,-5911158560968955332,uniform,22698,21378,21378,6.185689294113672e-07,2820948.0391532,2820948.0391538185,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E98,soykb,trace-1,left,0,4,90792,power,-5911158560968955332,uniform,22698,21378,21378,3.8822518533265793e-07,2820948.039151629,2820948.0391520173,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E99,soykb,trace-1,left,0,4,90792,runtime,-5911158560968955332,uniform,22698,21378,21378,4.957189325693889e-07,2820948.039153321,2820948.039153817,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E100,soykb,trace-1,left,0,4,90792,runtime_ascending,-5911158560968955332,uniform,22698,21378,21378,6.339251790166145e-07,2820948.0391531847,2820948.0391538185,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E101,soykb,trace-1,left,0.2,4,90792,energy,643625677404341465,uniform,22698,34015,34015,1.847548780631314e-07,2820948.0391518148,2820948.0391519996,6513791051.960848,248,121.10252100840336,75.49927727020822,993,0
J9_E102,soykb,trace-1,left,0.2,4,90792,power,3815071605583843681,uniform,22698,40232,40232,1.3820624644722557e-07,2820948.03915186,2820948.0391519982,6513791051.960848,173,88.61189099917424,52.82496896440724,993,0
J9_E103,soykb,trace-1,left,0.2,4,90792,runtime,86391726823980236,uniform,22698,34170,34170,4.861212765661094e-07,2820948.0391533254,2820948.0391538115,6513791051.960848,256,121.90833333333333,79.67470309001862,993,0
J9_E104,soykb,trace-1,left,0.2,4,90792,runtime_ascending,8066596268942460393,uniform,22698,24931,24931,0,2820948.0391519866,2820948.0391519866,6513791051.960848,341,165.00744186046512,114.38864271989966,993,0
J9_E105,soykb,trace-1,left,0.5,4,90792,energy,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E106,soykb,trace-1,left,0.5,4,90792,power,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E107,soykb,trace-1,left,0.5,4,90792,runtime,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E108,soykb,trace-1,left,0.5,4,90792,runtime_ascending,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E109,soykb,trace-1,left,0.8,4,90792,energy,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E110,soykb,trace-1,left,0.8,4,90792,power,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
J9_E111,soykb,trace-1,left,0.8,4,90792,runtime,-5911158560968955332,uniform,22698,21378,21378,7.567751758585928e-07,2820948.039153064,2820948.039153821,6513791051.960848,311,151.79545454545453,94.64709128276844,993,0
